pmid	geneId	diseaseId	g_name	d_name	is_befree	is_dtminer	is_ft1	hit_ft1	hit_abs	1st_label	2nd_label	is_ner_error	is_complex	have_s	target_sentences	in abs	in_intro	in_method	in_result	in_diss	in_conclusion	Have -	S no strong	comment	is_target_knowledge
31221168	367	D011471	Androgen Receptor | AR	prostate cancer | deaths in prostate cancer | Prostate Cancer | Prostate cancer | prostatic adenocarcinoma	1	1	1.0	9	4.0	1.0	1.0				Androgen Receptor (AR) signaling plays the central role in progression of Castration Resistant Prostate Cancer (CRPC)	2.0	1.0		1.0	1.0					
31274189	2539	D005955	G6PD	glucose-6-phosphate dehydrogenase (G6PD) deficiency | G6PD deficiency | G6PD-deficient	1	1		0	1.0	0.0	0.0														
31293647	100124700	D002289	HOTAIR	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	1	1	1.0	10	1.0	1.0	1.0				Long non-coding RNAs, including MALAT1, HOTAIR, HOTTIP, AGAP2-AS1, ATB, TCF7, FOXD2-AS1, HOXA11-AS, PCAF1, and BCAR4, were over expressed in EVs from smokers and NSCLC patients.	1.0				1.0					1.0
31293647	100316868	D002289	HOTTIP	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	1.0	1.0	1.0				Long non-coding RNAs, including MALAT1, HOTAIR, HOTTIP, AGAP2-AS1, ATB, TCF7, FOXD2-AS1, HOXA11-AS, PCAF1, and BCAR4, were over expressed in EVs from smokers and NSCLC patients.	1.0									1.0
31293647	100750225	D002289	PCAT-1	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	1	1	1.0	10	1.0	1.0	1.0				PCAT-1 played as an oncogenic molecule in NSCLC progression.					1.0					1.0
31293647	10365	D002289	KLF2	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	0	1.0	10	1.0	0.5	1.0				AGAP2-AS1 negatively controled lung cancer development by inhibiting LATS2 and KLF2 expression.					1.0					1.0
31293647	116986	D002289	AGAP2	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	1.0	1.0	1.0				Long non-coding RNAs, including MALAT1, HOTAIR, HOTTIP, AGAP2-AS1, ATB, TCF7, FOXD2-AS1, HOXA11-AS, PCAF1, and BCAR4, were over expressed in EVs from smokers and NSCLC patients.	1.0				1.0					1.0
31293647	1499	D002289	beta-catenin	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	1.0	1.0	1.0				TCF7 enhanced invasion by increasing EpCAM expression. FOXD2-AS1 promoted NSCLC cell growth by Wnt/beta-catenin pathway.					1.0					1.0
31293647	1956	D002289	ErbB | EGFR | epidermal growth factor receptor	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	1	1	1.0	10	3.0	1.0	1.0				In addition, messenger RNA transcripts including EGFR, KRAS, ALK, MET, LKB1, BRAF, PIK3CA, RET, and ROS1 were significantly higher expressed in lung EVs in smokers and NSCLC patients compared to controls.	1.0				1.0					1.0
31293647	221883	D002289	HOXA11-AS	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	1.0	1.0	1.0				Long non-coding RNAs, including MALAT1, HOTAIR, HOTTIP, AGAP2-AS1, ATB, TCF7, FOXD2-AS1, HOXA11-AS, PCAF1, and BCAR4, were over expressed in EVs from smokers and NSCLC patients.	1.0				2.0					1.0
31293647	2306	D002289	FOXD2	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	1.0	1.0	1.0				Long non-coding RNAs, including MALAT1, HOTAIR, HOTTIP, AGAP2-AS1, ATB, TCF7, FOXD2-AS1, HOXA11-AS, PCAF1, and BCAR4, were over expressed in EVs from smokers and NSCLC patients.	1.0				2.0					1.0
31293647	238	D002289	ALK | anaplastic lymphoma kinase	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	1	1	1.0	10	3.0	1.0	1.0				In addition, messenger RNA transcripts including EGFR, KRAS, ALK, MET, LKB1, BRAF, PIK3CA, RET, and ROS1 were significantly higher expressed in lung EVs in smokers and NSCLC patients compared to controls.	1.0				3.0					1.0
31293647	26524	D002289	LATS2	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	0	1.0	10	1.0	0.5	1.0				AGAP2-AS1 negatively controled lung cancer development by inhibiting LATS2 and KLF2 expression.					1.0					1.0
31293647	27436	D002289	EML4	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	1	1	1.0	10	1.0	1.0	1.0				EML4-ALK fusion was found in NSCLC by Soda et al. in 2007 as a novel potential oncogenic kinase.					1.0					0.0
31293647	29126	D002289	PD-L1	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	2.0	1.0	1.0				Furthermore, protein levels of tumor associated antigens including BAGE, PD-L1, MAGE-3, and AKAP4 were significantly dysregulated in EVs of smokers and NSCLC patients compared to healthy controls.	1.0				1.0					1.0
31293647	302	D002289	Annexin-A2 | annexin A2	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	1	1	1.0	10	1.0	1.0	1.0				In this study, we found that HLA-class I, BAGE, PD-L1, and Annexin-A2 protein levels are over expressed in smokers and NSCLC patients					2.0					1.0
31293647	3207	D002289	HOXA11	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	1.0	1.0	1.0				Long non-coding RNAs, including MALAT1, HOTAIR, HOTTIP, AGAP2-AS1, ATB, TCF7, FOXD2-AS1, HOXA11-AS, PCAF1, and BCAR4, were over expressed in EVs from smokers and NSCLC patients.	1.0				3.0					1.0
31293647	3569	D002289	IL-6	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	0	1.0	10	1.0	0.0	0.5				They further found that the immune response in lung cancer was modulated by annexin A2 and it was also associated with high circulating levels of an inflammatory cytokine IL-6 . 					1.0					
31293647	3702	D002289	EMT	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	1.0	0.5	1.0				LncRNA MALAT1 promoted brain metastasis by inducing EMT in lung cancer, which indicated a poor prognosis in NSCLC.					1.0					1.0
31293647	378938	D002289	MALAT1	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	2.0	1.0	1.0				Long non-coding RNAs, including MALAT1, HOTAIR, HOTTIP, AGAP2-AS1, ATB, TCF7, FOXD2-AS1, HOXA11-AS, PCAF1, and BCAR4, were over expressed in EVs from smokers and NSCLC patients.					1.0					1.0
31293647	3845	D002289	KRAS | kirsten ras	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	3.0	1.0	1.0				In addition, messenger RNA transcripts including EGFR, KRAS, ALK, MET, LKB1, BRAF, PIK3CA, RET, and ROS1 were significantly higher expressed in lung EVs in smokers and NSCLC patients compared to controls.	1.0				1.0					1.0
31293647	3845	D008175	KRAS | kirsten ras	lung cancer | lung cancers	0	1	1.0	4			1.0				Nine potential BAL biomarkers in lung cancers , including epidermal growth factor receptor ( EGFR ) , kirsten ras ( KRAS ) , anaplastic lymphoma kinase ( ALK ) , MET , liver kinase B1 ( LKB1 ) , B-type raf kinase ( BRAF ) , catalytic subunit of phosphoinositide 3-kinase ( PIK3CA ) , RET , and c-ros oncogene 1 ( ROS1 ) , were selected for quantitative RT-PCR experiments using BAL exosomal RNA from 26 smokers , 26 NSCLC patients					1.0					
31293647	400500	D002289	BCAR4	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	1	1	1.0	10	2.0	1.0	1.0				Long non-coding RNAs, including MALAT1, HOTAIR, HOTTIP, AGAP2-AS1, ATB, TCF7, FOXD2-AS1, HOXA11-AS, PCAF1, and BCAR4, were over expressed in EVs from smokers and NSCLC patients.	1.0				2.0					1.0
31293647	4072	D002289	EpCAM	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	0	1.0	10	1.0	1.0	1.0				TCF7 enhanced invasion by increasing EpCAM expression. FOXD2-AS1 promoted NSCLC cell growth by Wnt/beta-catenin pathway.					1.0					1.0
31293647	4102	D002289	MAGE-3	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	1	1	1.0	10	2.0	1.0	1.0				Furthermore, protein levels of tumor associated antigens including BAGE, PD-L1, MAGE-3, and AKAP4 were significantly dysregulated in EVs of smokers and NSCLC patients compared to healthy controls.	1.0				1.0					1.0
31293647	5290	D002289	PIK3CA	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	3.0	1.0	1.0				In addition, messenger RNA transcripts including EGFR, KRAS, ALK, MET, LKB1, BRAF, PIK3CA, RET, and ROS1 were significantly higher expressed in lung EVs in smokers and NSCLC patients compared to controls.	1.0				1.0					1.0
31293647	53340	D002289	Sperm protein 17	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	0	1.0	10	1.0	1.0	1.0				They further found that the immune response in lung cancer was modulated by annexin A2 and it was also associated with high circulating levels of an inflammatory cytokine IL-6. Mirandola et al discovered that Sperm protein 17, AKAP4 and Pituitary tumor transforming gene 1 were potential immunotherapeutic targets in lung cancer patients.					1.0					0.0
31293647	5729	D002289	AS1	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	1	1	1.0	10	2.0	1.0	1.0				Long non-coding RNAs, including MALAT1, HOTAIR, HOTTIP, AGAP2-AS1, ATB, TCF7, FOXD2-AS1, HOXA11-AS, PCAF1, and BCAR4, were over expressed in EVs from smokers and NSCLC patients.	1.0				1.0					1.0
31293647	574	D002289	BAGE	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	2.0	1.0	1.0				Furthermore, protein levels of tumor associated antigens including BAGE, PD-L1, MAGE-3, and AKAP4 were significantly dysregulated in EVs of smokers and NSCLC patients compared to healthy controls.	1.0				1.0					1.0
31293647	29126	D002289	programmed death-ligand 1 | PD-L1	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	0	1.0	10	1.0	1.0	1.0				Furthermore, protein levels of tumor associated antigens including BAGE, PD-L1, MAGE-3, and AKAP4 were significantly dysregulated in EVs of smokers and NSCLC patients compared to healthy controls.	1.0				1.0					1.0
31293647	5906	D002289	Rap1	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	1	1	1.0	10	1.0	1.0	1.0				Bioinformatic analysis demonstrated that Proteoglycans, Fatty acid biosynthesis, ErbB, Hippo, TGF-beta, Wnt, Rap1, AMPK and Ras pathways were the most prominent pathways enriched in NSCLC EV miRNA signatures	1.0									1.0
31293647	5979	D002289	RET	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	1.0	1.0	1.0				In addition, messenger RNA transcripts including EGFR, KRAS, ALK, MET, LKB1, BRAF, PIK3CA, RET, and ROS1 were significantly higher expressed in lung EVs in smokers and NSCLC patients compared to controls.	1.0									1.0
31293647	6098	D002289	ROS1 | c-ros oncogene 1	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	1	1	1.0	10	3.0	1.0	1.0				In addition, messenger RNA transcripts including EGFR, KRAS, ALK, MET, LKB1, BRAF, PIK3CA, RET, and ROS1 were significantly higher expressed in lung EVs in smokers and NSCLC patients compared to controls.	1.0				1.0					1.0
31293647	673	D002289	BRAF | B-type raf kinase	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	2.0	1.0	1.0				In addition, messenger RNA transcripts including EGFR, KRAS, ALK, MET, LKB1, BRAF, PIK3CA, RET, and ROS1 were significantly higher expressed in lung EVs in smokers and NSCLC patients compared to controls.	1.0				1.0					1.0
31293647	6794	D002289	LKB1 | liver kinase B1	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	3.0	1.0	1.0				In addition, messenger RNA transcripts including EGFR, KRAS, ALK, MET, LKB1, BRAF, PIK3CA, RET, and ROS1 were significantly higher expressed in lung EVs in smokers and NSCLC patients compared to controls.	1.0				1.0					1.0
31293647	6932	D002289	TCF7	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	2.0	1.0	1.0				Long non-coding RNAs, including MALAT1, HOTAIR, HOTTIP, AGAP2-AS1, ATB, TCF7, FOXD2-AS1, HOXA11-AS, PCAF1, and BCAR4, were over expressed in EVs from smokers and NSCLC patients.	1.0				1.0					1.0
31293647	7040	D002289	TGF-beta	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	1	1	1.0	10	1.0	1.0	1.0				Bioinformatic analysis demonstrated that Proteoglycans, Fatty acid biosynthesis, ErbB, Hippo, TGF-beta, Wnt, Rap1, AMPK and Ras pathways were the most prominent pathways enriched in NSCLC EV miRNA signatures	1.0									1.0
31293647	81704	D002289	DOCK8	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	1.0	1.0	1.0				HOXA11-AS regulated DOCK8 and TGF-beta pathway, further promoted NSCLC development.					1.0					1.0
31293647	8852	D002289	AKAP4	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	1	1.0	10	2.0	1.0	1.0				Furthermore, protein levels of tumor associated antigens including BAGE, PD-L1, MAGE-3, and AKAP4 were significantly dysregulated in EVs of smokers and NSCLC patients compared to healthy controls.	1.0				1.0					1.0
31293647	925	D002289	CD8	Non-Small Cell Lung Cancer | non-small cell lung cancer | NSCLC	0	0	1.0	10	1.0	0.0	0.0														
31321292	19012	D005355	mPAP	cirrhosis	0	0		0	1.0	0.0	0.0														
31321292	5817	D005355	PVR	cirrhosis	0	0		0	1.0	0.0	0.0														
31331342	7124	D001171	TNF | TNF-alpha | Tumor necrosis factor alpha	juvenile idiopathic arthritis | Juvenile idiopathic arthritis	1	1	1.0	7	4.0	1.0	1.0				TNF blockade contributes to restore lipid oxidation during exercise in children with juvenile idiopathic arthritis	2.0									1.0
31331342	7124	D001928	TNF | TNF-alpha | Tumor necrosis factor alpha	impaired metabolic flexibility	0	1	1.0	4			1.0				This means that children with JIA have impaired metabolic flexibility , yet this could to be improved with TNF blockading .					1.0					
31331342	7124	D007249	TNF | TNF-alpha | Tumor necrosis factor alpha	inflammation | Inflammation	1	1	1.0	6			1.0				Inflammation and insulin resistance are closely related and inflammatory cytokines such as TNF-alpha					1.0	1.0				
31331342	7124	D009133	TNF | TNF-alpha | Tumor necrosis factor alpha	muscular atrophy | muscle catabolism	1	1	1.0	5			1.0				Tumor necrosis factor alpha ( TNF-alpha ) has a crucial role in the pathogenesis of JIA , inducing expression of other pro-inflammatory cytokines such as interleukin ( IL ) -1beta , IL-6 and IL-8 , leading to an overall inflammatory response . _But is also involved in tissue insulin resistance lipid utilization and muscular atrophy . 		1.0			1.0					
31379913	847	D006816	catalase	HD-Zip | HD | numerous HD-Zip | HD-Zip proteins	0	0		0	4.0	0.0	0.0	Dki												D error	
31430968	4780	D006009	Nrf2 | nuclear factor erythroid 2-related factor 2 | Nuclear factor erythroid 2-related factor 2	AMD	1	1	1.0	7	2.0	1.0	1.0				Interestingly , a recent report shows that Nrf2 -deficient mice present retinal pathology which is analogous to human AMD .		1.0				1.0				1.0
31541124	100127359	D005770	mTOR	gastrointestinal tract | GIT	0	0		0	1.0	0.0	0.0														
31541124	106455434	D005517	AFR	foodborne diseases	0	0	1.0	3		0.0	0.0	Dki												African	
31541124	106455434	D005770	AFR	gastrointestinal tract | GIT	0	0		0	3.0	0.0	0.0	Dki												African	
31541124	106455434	D006509	AFR	hepatitis B virus infection	0	0	1.0	3			0.0	Dki													
31541124	106455434	D015658	AFR	HIV infection	0	0	1.0	3		0.0	0.0	Dki												African	
31546546	9463	D007249	"pick | pick"""	inflammation	1	0	1.0	9			0.0	Gki												 `` guitar pick ''	
31554345	1401	D015882	C-reactive protein	Acute Oesophageal Necrosis | Acute oesophageal necrosis | AON	0	0		0	1.0	0.0	0.0														
31675356	184803	D007938	CEH-60 | ceh-60 | ceh-60p	leukemia	1	1	1.0	7	2.0	0.0	1.0				CEH-60 is a member of the pre-B cell leukemia ( PBC ) -class of Hox cofactors ,		1.0								
31747387	1021	D013274	CDK6 | cyclin-dependent kinase 6	Gastric Carcinoma | gastric cancer | GC | metastasis of GC	1	1	1.0	3	3.0	1.0	1.0				A recent study found that the inhibition of hsa_circ_0081143 reduced GC cells invasion ability, viability, and increased the sensitivity of GC cells to cisplatin (DDP) in vitro act as an endogenous sponge adsorption by directly binding to miR-646 and efficiently inversing the inhibition of CDK6.					1.0					1.0
31747387	3845	D013274	KRAS	Gastric Carcinoma | gastric cancer | GC | metastasis of GC	0	0		0	1.0	0.5	0.0				Cytoscape showed that the top 10 hub genes were MYC, CTGF, TGFBR2, TGFBR1, SERPINE1, KRAS, ZEB1, THBS1, CDK6, and TNS1	1.0									1.0
31747387	5054	D013274	SERPINE1 | plasminogen activator inhibitor 1	Gastric Carcinoma | gastric cancer | GC | metastasis of GC	0	0		0	3.0	0.5	0.0				Cytoscape showed that the top 10 hub genes were MYC, CTGF, TGFBR2, TGFBR1, SERPINE1, KRAS, ZEB1, THBS1, CDK6, and TNS1	1.0									1.0
31747387	5328	D013274	uPA	Gastric Carcinoma | gastric cancer | GC | metastasis of GC	0	0		0	1.0	0.0	0.0														
31747387	7046	D013274	TGFBR1 | TGF-beta receptor type-1	Gastric Carcinoma | gastric cancer | GC | metastasis of GC	0	0		0	3.0	1.0	0.0				we found 4 important circRNA-miRNA-mRNA axis including hsa_circ_0041732/hsa-mir-182-5p/THBS1, hsa_circ_0028190/hsa-mir-4291/CDK6, hsa_circ_0009076/hsa-mir-143-3p/SERPINE1, and hsa_circ_0028190/hsa-mir-140-5p/TGFBR1 about the 3 circRNAs. In future studies, more experiments are expected to verify this possible ceRNA mechanism in GC.	1.0				1.0					1.0
31747387	7057	D013274	THBS1 | THBS 1 | thrombospondin-1	Gastric Carcinoma | gastric cancer | GC | metastasis of GC	0	0		0	1.0	0.5	0.0				Cytoscape showed that the top 10 hub genes were MYC, CTGF, TGFBR2, TGFBR1, SERPINE1, KRAS, ZEB1, THBS1, CDK6, and TNS1	1.0									1.0
31747387	7157	D013274	p53	Gastric Carcinoma | gastric cancer | GC | metastasis of GC	1	1		0	1.0	0.5	0.0				Cytoscape showed that the top 10 hub genes were MYC, CTGF, TGFBR2, TGFBR1, SERPINE1, KRAS, ZEB1, THBS1, CDK6, and TNS1	1.0									1.0
31797087	142	D010051	Poly(ADP-ribose) polymerase | PARP | poly(ADP-ribose) polymerase	Epithelial Ovarian Cancer | ovarian carcinomas | OC | Ovarian cancer | ovarian cancers | non-mucinous ovarian cancer | Ovarian carcinomas | ovarian cancer	0	0	1.0	8	1.0	1.0	1.0				Germline/somatic BRCA-mutated ovarian carcinomas (OC) are associated to have better response with platinum-based chemotherapy and long-term prognosis than non-BRCA-associated OCs. In addition, these mutations are predictive factors to response to Poly(ADP-ribose) polymerase (PARP) inhibitors.	1.0									1.0
31797087	5889	D010051	RAD51C/D	Epithelial Ovarian Cancer | ovarian carcinomas | OC | Ovarian cancer | ovarian cancers | non-mucinous ovarian cancer | Ovarian carcinomas | ovarian cancer	0	1	1.0	6	1.0	1.0	1.0		L		In accordance with these data, ESMO-ESGO consensus conference recommended that testing for mutations in other HR genes, in particular RAD51C/D, BRIP1, and PALB2, should be considered in patient with ovarian cancer.		1.0							only intro	1.0
31797087	672	D002292	BRCA1/2 | BRCA | BRCA1	clear cell carcinoma | CCC	1	1	1.0	3	1.0	1.0	1.0				In addition, BRCA1/2 mutations (both somatic and germline) have been reported in 15% and 10% of EOC and CCC, respectively.		1.0								0.0
31797087	672	D010051	BRCA1/2 | BRCA | BRCA1	Epithelial Ovarian Cancer | ovarian carcinomas | OC | Ovarian cancer | ovarian cancers | non-mucinous ovarian cancer | Ovarian carcinomas | ovarian cancer	1	1	1.0	10	10.0	1.0	1.0				Mutational Screening of BRCA1/2 Genes as a Predictive Factor for Therapeutic Response in Epithelial Ovarian Cancer	2.0	1.0								1.0
31797087	7157	D010051	TP53	Epithelial Ovarian Cancer | ovarian carcinomas | OC | Ovarian cancer | ovarian cancers | non-mucinous ovarian cancer | Ovarian carcinomas | ovarian cancer	0	0	1.0	6	1.0	0.0	0.0														
31797087	79728	D010051	PALB2	Epithelial Ovarian Cancer | ovarian carcinomas | OC | Ovarian cancer | ovarian cancers | non-mucinous ovarian cancer | Ovarian carcinomas | ovarian cancer	1	1	1.0	6	1.0	1.0	1.0				in particular RAD51C/D, BRIP1, and PALB2, should be considered in patient with ovarian cancer		1.0								1.0
31797087	83990	D010051	BRIP1	Epithelial Ovarian Cancer | ovarian carcinomas | OC | Ovarian cancer | ovarian cancers | non-mucinous ovarian cancer | Ovarian carcinomas | ovarian cancer	0	1	1.0	6	1.0	1.0	1.0				in particular RAD51C/D, BRIP1, and PALB2, should be considered in patient with ovarian cancer		1.0								1.0
31832083	2169	D000007	I-FABP | intestinal fatty acid-binding protein	abdominal injury | abdominal injuries | Abdominal injury	1	1	1.0	10	3.0	1.0	1.0				This study confirmed our previous observation that I-FABP might be used as a suitable early biomarker for the detection of abdominal injuries in general. In addition, I-FABP may also be a useful and a promising parameter in the diagnosis of hemorrhagic shock, because of reflecting low intestinal perfusion.	2.0				1.0					1.0
31832083	2169	D004828	I-FABP | intestinal fatty acid-binding protein	abdominal trauma	1	1	1.0	5			1.0				This study confirmed our previous observation that I-FABP might be used as a suitable early biomarker for the detection of abdominal injuries in general .	1.0	1.0			1.0					
31832083	2169	D007410	I-FABP | intestinal fatty acid-binding protein	intestinal damage | intestinal injury increases	1	1	1.0	8	1.0	1.0	1.0				The present study investigated the association between abdominal injury and I-FABP, as well as the association between hemorrhagic shock and I-FABP, as a marker for intestinal damage because of a reduced circulation and tissue hypoperfusion.	1.0	1.0			1.0					1.0
31832083	2169	D012771	I-FABP | intestinal fatty acid-binding protein	hemorrhagic shock | Hemorrhagic shock | intestinal damage and hemorrhagic shock	1	1	1.0	10	10.0	1.0	1.0				This study confirmed our previous observation that I-FABP might be used as a suitable early biomarker for the detection of abdominal injuries in general. In addition, I-FABP may also be a useful and a promising parameter in the diagnosis of hemorrhagic shock, because of reflecting low intestinal perfusion.	2.0				1.0					1.0
31832083	2169	D014947	I-FABP | intestinal fatty acid-binding protein	trauma | Trauma	1	1	1.0	10	2.0	1.0	1.0				In our own data, we have similarly reported a significant correlation between I-FABP levels and the overall severity of trauma, defined by using the ISS.					1.0					1.0
31850125	27032	D016506	ATP2 C1	Hailey-Hailey | Hailey-Hailey disease | Familial chronic pemphigus	1	0	1.0	3	8.0	1.0	1.0				Familial chronic pemphigus or Hailey-Hailey disease (OMIM 169600) is a rare, autosomal dominant blistering skin disorder the genetic background are mutations of the ATP2 C1 gene. The treatment is challenging.	1.0	1.0								1.0
31852336	2047	D034081	elk	Chronic wasting disease | CWD	1	1	1.0	3	1.0	0.0	0.0	Gki												G is animal	
31852336	5621	D034081	PrPC | PRNP	Chronic wasting disease | CWD	1	1	1.0	10	8.0	1.0	1.0				Chronic wasting disease associated with prion protein gene (PRNP) variation in Norwegian wild reindeer (Rangifer tarandus)	2.0			1.0	1.0					1.0
31890722	404677	D007249	c-IMT	inflammation | Inflammation	1	1	1.0	3			1.0		C		Of the metabolites associated with c-IMT levels , most were not associated with profiles of high inflammation levels ( Figure 3 ) . _However , uridine of the purine/pyrimidine metabolism pathway was strongly correlated with several markers of inflammation and cytokines 				1.0	1.0					
31890722	404677	D015658	c-IMT	HIV-Infected | HIV-infected | HIV serostatus | HIV infection | HIV-1-infected | HIV-infection	1	1	1.0	8			1.0				We then focused on HIV-positive ART-treated patients to establish the relationship between metabolite levels and c-IMT . _Their correlation with markers of inflammation and HIV infection severity was also assessed .		1.0								
31890722	43565	D007249	in | In	inflammation | Inflammation	1	1	1.0	5			0.0	Gki												in	
31890722	43565	D015658	in | In	HIV-Infected | HIV-infected | HIV serostatus | HIV infection | HIV-1-infected | HIV-infection	1	1	1.0	4			0.0	Gki												in	
32034638	59272	C000657245	ACE2 | angiotensin converting enzyme 2	2019-nCoV viral infection | 2019-nCoV | 2019-nCoV-induced lung injury | 2019-nCoV infection	1	1	1.0	5			1.0				Both 2019-nCoV and SARS-CoV use the same receptor , ACE2 ( angiotensin converting enzyme 2 ) , to infect cells ( Li et al. ; Zhou et al. ) .		1.0								
32034638	59272	D055371	ACE2 | angiotensin converting enzyme 2	Acute Lung Injury | acute lung injury	1	1	1.0	6			1.0				First , therapies to increase ACE2 expression may be developed in the future , through direct injection of recombinant ACE2 protein , which has been shown to protect mice from severe acute lung injury ( Imai et al. ) , and by delivering therapeutic vectors expressing high levels of ACE2 directly into lung tissues to overcome virus-induced ACE2 deficiency .		1.0								
32097725	3635	C000657245	ship	COVID-19	1	1	1.0	10	10.0	0.0	0.0	Gki												ship, critical error	
32097725	3635	D003371	ship	coughing	0	0	1.0	6			0.0	Gki													
32097725	3635	D007239	ship	infection | infected	1	1	1.0	4			0.0	Gki													
32097725	3635	D015047	ship	zoonotic infection | zoonotic	0	1	1.0	6			0.0	Gki													
32131898	10059	D000544	dynamin-related protein 1 | DRP1	Alzheimer disease | AD | AD-like tauopathy	1	1		0	1.0	1.0	1.0				DRP1 interacts with hyperphosphorylated tau in AD brain.					1.0					1.0
32131898	5422	D000544	Polbeta	Alzheimer disease | AD | AD-like tauopathy	1	1	1.0	6			1.0				Polbeta deficiency exacerbates AD phenotypes and mitochondrial dysfunction , and post- mortem brain extracts from AD patients showed impaired Polbeta activity 		1.0			1.0					
32131898	7416	D000544	Voltage-dependent anion channel 1 | VDAC1	Alzheimer disease | AD | AD-like tauopathy	1	1	1.0	4	1.0	1.0	1.0				VDAC1 has been linked to AD pathogenesis and VDAC1 interaction with hyperphosphorylated tau negatively affected mitochondrial function.					2.0					1.0
32148991	5617	D012559	prolactin	Schizophrenia | schizophrenia	1	1		0	1.0	0.0	0.0														
32171866	1401	C000657245	C-reactive protein	COVID-19 | new coronavirus pneumonia | 2019-nCoV infected	0	0		0	1.0	0.0	0.0		n											weak	
32186711	1636	C000657245	angiotensin-converting enzyme	COVID-19 | SARS-CoV-2 infections	1	0	1.0	10	10.0	1.0	1.0				Hypothesis: angiotensin-converting enzyme inhibitors and angiotensin receptor blockers may increase the risk of severe COVID-19	1.0									1.0
32186711	59272	C000657245	angiotensin-converting enzyme 2 | ACE2	COVID-19 | SARS-CoV-2 infections	0	0	1.0	10	8.0	1.0	1.0				Hypothesis: angiotensin-converting enzyme inhibitors and angiotensin receptor blockers may increase the risk of severe COVID-19	2.0									1.0
32193512	3925	D009216	lag	slowing myopia | myopia | defocus theories of myopia	1	1	1.0	7	8.0	0.0	0.0	Gki												critical error	
32198163	59272	C000657245	ACE2	COVID-19	1	1	1.0	10	10.0	1.0	1.0				The tissue receptor for COVID-19 is ACE2, and higher levels of ACE2 can protect against ARDS.	2.0				1.0					1.0
32198163	59272	D012120	ACE2	acute respiratory disease syndrome | ARDS	1	1	1.0	10	1.0	1.0	1.0				The tissue receptor for COVID-19 is ACE2, and higher levels of ACE2 can protect against ARDS.	2.0				1.0					1.0
32198163	59272	D012120	ACE2	ARDS	1	1	1.0	4			1.0				Several years ago , investigators in the Netherlands and elsewhere showed that ARBs and statins upregulate the activity of ACE2 , and higher levels of ACE2 are associated with a reduced severity of ARDS 					1.0					
32198163	7010	C000657245	Tie-2	COVID-19	0	0	1.0	3	5.0	0.0	0.0														
32203104	5034	C566067	Protein disulfide isomerase | PDI | PDIA1 | P4HB	forebrain ischemia	1	1	1.0	10	1.0	1.0	1.0				PDI is upregulated in glia in vitro and in the cerebral cortex after transient forebrain ischemia in rats and protects against hypoxia-induced cell death in a manner that is dependent on its oxidoreductase activity.		1.0								1.0
